node,dir_0,dir_1,dir_2,dir_3,dir_4,dir_5,dir_6,dir_7,dir_8,dir_9,dir_10,dir_11,dir_12,dir_13,dir_14,dir_15,dir_16,dir_17,dir_18,dir_19,dir_20,dir_21,dir_22,dir_23,dir_24,total
161,29685,30210,54989,75074,24136,11996,40325,92347,38690,75049,22779,20006,21836,20833,26927,19615,22513,41109,58639,54807,35114,43041,55516,27277,90827,1033340
162,38647,68348,35470,43359,26036,40000,24884,20000,80025,63623,48825,45085,43948,70332,58268,50235,75071,77068,52966,40281,19594,59430,41861,54767,23326,1201449
163,80804,24801,22419,67349,44054,42222,40235,9132,15423,16581,33198,39607,40000,127066,43245,12822,93557,59943,49008,56025,23867,73444,17914,39706,30129,1102551
164,41617,50212,33858,43172,53165,52048,42133,10000,45176,47793,29581,32292,62530,55008,66646,104617,56084,45079,25769,34149,68931,29286,44800,44802,36252,1155000
165,46205,38089,31866,58260,84876,85940,49164,66919,54766,65956,46612,32700,51035,10000,20000,92081,30568,102896,31262,41560,67763,39383,56255,46365,24615,1275136
166,38078,38393,92797,37524,61583,23852,30379,25071,21452,30000,28651,23337,39114,45638,31083,13416,49840,33011,20000,119468,27053,20000,85361,87619,71677,1094397
167,36063,26742,71470,63507,53361,67701,109671,36237,47661,118788,50006,20006,36875,18404,80821,22765,66143,20000,46695,100877,83312,112342,55427,5075,42207,1392156
168,37222,85921,55536,65909,67677,39768,80240,38418,58500,156459,36186,60252,50291,29957,48690,90888,38932,47534,96243,0,68006,70461,30000,88668,38994,1480752
169,29535,4970,52882,26312,62544,59845,67289,28637,51967,129780,60000,67815,26431,70327,30979,54951,26696,40000,72269,41514,67046,41277,60601,88976,20000,1282643
170,111009,60663,142719,156154,93255,125841,145377,108201,67516,68833,42868,55621,6988,30000,40000,52126,30240,33285,52262,94097,35534,40822,52001,22413,50106,1717931
171,135348,84051,100196,141865,57674,123525,75421,71929,10000,36685,28898,11012,24810,24710,26906,74652,104993,49269,55727,98270,33787,54723,71981,68960,111470,1676862
172,118549,88701,33096,53367,55012,59163,63746,24229,23396,26462,41016,42168,33400,30069,66301,40454,55793,73872,83066,26369,30000,60000,51179,50077,16106,1245591
173,55803,47652,66091,92645,169924,75878,90891,39496,50000,119753,47406,70667,62158,20963,72924,47588,33906,61499,29444,55226,49677,71498,62485,51572,44649,1589795
174,147877,83220,99991,172190,116833,164224,102888,71512,50000,86850,6726,35607,33347,29382,13274,42907,60354,89990,34795,85742,83915,59587,105900,31913,31976,1841000
175,62136,92270,76949,42106,99001,70373,91696,85091,40000,88616,12,0,61449,42413,64880,72372,88968,68522,56086,72319,26347,58113,10000,81508,67097,1518324
176,36672,35409,70426,86294,80777,54173,71243,65675,13328,26693,33113,34972,29024,72783,46898,41009,43567,31672,40000,29994,47681,24504,16718,93845,52596,1179066
177,119312,94965,35465,55137,52283,78365,70503,56141,40006,119731,32099,30680,36945,23025,40000,33707,80856,70223,48750,74186,68800,77853,33554,107469,75267,1555322
178,75234,52748,52907,68410,35947,113628,60738,52429,82763,40704,52675,52361,35084,14745,86030,82331,63385,22762,47792,48361,72383,42946,24223,79014,25782,1385382
179,27580,51128,13789,17845,37061,45068,9612,65454,61252,71651,35799,19649,39551,22045,67303,48526,18953,45511,82207,43345,28946,28386,58177,64588,47449,1050875
180,65309,28337,84262,35716,21506,39406,39864,85828,22331,109903,48716,30960,43536,66105,11781,55658,21704,63995,43070,22969,40183,112678,62164,79405,58338,1293724
181,46121,45726,45610,95715,27465,33983,52843,62373,35097,40440,45918,10000,18348,52065,10000,7716,54098,80213,104384,44214,115657,63786,62735,61932,15461,1231900
182,46620,33513,53971,20571,38885,30768,25771,13318,19892,30169,2435,49311,49677,24503,30287,65740,63848,40755,72364,29419,72527,23317,41980,30891,71985,982517
183,88826,67387,74589,36038,20719,17308,68352,23410,63572,106150,15149,90344,68760,38760,37381,67208,29935,47766,20000,47986,13331,78261,52430,93057,52410,1319129
184,24983,52201,26065,31853,43179,27681,72626,27444,52306,61995,43044,29991,10000,38509,23179,20223,52318,30246,83458,52618,36189,24119,63853,58201,67995,1054276
185,37446,28077,24755,33421,44273,22116,25878,24353,43656,103341,10006,40316,20767,133077,54518,95884,36555,20085,84708,40446,59430,96780,65394,20005,20000,1185287
186,32040,17251,55142,57041,29974,29240,34145,36138,59223,107683,10575,36680,54653,59898,19674,31512,60093,61167,32643,10000,3403,81340,37138,9303,29354,995310
187,160207,158946,147718,107067,121427,94468,147772,72230,66062,104401,25531,40111,27987,13425,13302,30000,55607,54495,60049,50006,30558,37908,75939,33235,66223,1794674
188,166624,176938,219025,145948,129201,136568,131257,79346,40000,87555,30000,58735,23252,42669,58900,34451,30393,56612,67271,102360,76501,62177,65487,41814,25766,2088850
189,107221,88654,133507,116603,124934,38999,150274,70036,19997,51295,8316,46497,73260,16768,54094,27208,74915,61675,119211,28379,49078,45382,32543,43892,49198,1631936
190,53913,67967,60780,84110,62037,80433,76387,42727,20006,51967,20000,33529,43583,102379,69284,82524,44321,59256,73410,30000,63928,78254,18847,43561,79020,1442223
191,50655,39637,85649,93440,86627,27439,91972,46949,30000,110431,56608,63776,60562,36583,79549,24503,47249,21248,43092,21411,20000,42451,4304,22407,46665,1253207
192,80646,49341,61282,83774,123974,64379,43504,103115,60053,112019,76058,39160,38091,15071,28184,41358,76960,38310,27153,47227,36069,21515,56725,61217,66283,1451468
193,60813,29630,164781,88900,73588,34128,61141,79157,39997,115817,42283,30000,59365,28831,10978,41031,11920,26764,30012,84172,90332,69513,101223,139547,46384,1560307
194,57874,59119,83799,40456,47584,103642,40575,26602,42200,43689,35073,12508,10000,32938,14222,80000,70536,65347,68414,84095,146531,87751,56376,32260,24390,1365981
195,100958,46698,62830,81326,46799,51452,62178,47947,43492,108813,16862,48216,55544,26706,30253,55213,52335,50083,117312,52485,57888,32288,57730,29059,38853,1373320
196,67779,44546,30378,90096,38746,27032,53077,47962,65915,24986,60722,80218,48807,41993,57144,63186,53921,58177,33915,30078,21379,34379,20000,117205,23213,1234854
197,26096,31941,20000,36529,44187,14253,53793,19225,21679,38504,64456,28743,63112,81115,50447,7626,24441,51822,67924,21472,35219,32668,16628,23271,31541,906692
198,47903,37089,68811,40000,36596,84207,30283,50616,17527,95654,65842,89239,95956,29043,47673,64297,60000,72819,42483,54500,82143,54495,138575,72109,91424,1569284
199,44029,26665,31145,31178,52557,96959,40309,12,28999,43953,20034,33338,40155,60259,43872,37875,41907,55948,61860,78538,119936,21128,53693,62807,51255,1178411
200,63719,52562,4356,46535,65560,79579,44711,33268,48704,48350,27065,38817,29767,30000,56151,29898,55854,49845,58218,63475,59348,86541,70497,50000,61356,1254176
201,98862,87377,45370,16100,28459,42822,46295,39750,45258,132977,50000,60006,40349,18668,71432,38638,106759,87128,49874,28409,30000,46163,43555,46729,12224,1313204
202,63265,79007,18175,56028,60329,24572,20000,39018,21589,65074,72335,99942,59736,43243,82399,68891,54048,10000,38489,86042,24730,22770,34147,26755,50558,1221142
203,63061,45597,50388,30156,67558,26210,59027,14231,38454,81792,52027,40361,101705,75315,36602,35858,74471,14658,10000,34270,65343,57593,48804,32198,31179,1186858
204,136163,105126,46663,88190,125669,179004,172571,83998,58972,110041,59424,30000,52877,43362,42801,47235,50783,32661,46169,54651,61762,59665,63997,32455,33360,1817599
205,170116,126315,135077,99631,116417,141358,125718,103364,30000,119267,27416,44353,43504,37024,30546,31537,21421,60283,34867,46523,54021,13373,41706,23057,53633,1730527
206,137386,106194,65988,77297,152862,91729,126579,116827,20003,150013,55951,53619,20203,54768,47159,30433,36701,77131,30006,99964,54238,82668,58229,59690,26574,1832212
207,138990,108404,80338,143079,71556,104408,116709,41397,30000,55147,0,14859,54233,47439,20524,22416,31902,53922,60007,24412,42955,54486,60107,10657,29778,1417725
208,75347,117706,72807,84028,77472,60653,125125,37588,50000,56579,21054,46012,40000,128504,47771,37219,46172,11496,52723,30094,13352,56996,101535,92757,48878,1531868
209,73598,96834,83035,98923,136598,72755,150933,60308,27148,181991,30000,41129,50000,51589,49377,73147,78654,68095,34362,40211,63479,49819,26743,79927,81405,1800060
210,47436,34162,142922,41448,67157,74730,31261,64513,14399,132365,75453,33609,71238,84032,41827,25209,33768,61079,54491,110615,43366,57914,20000,74831,23333,1461158
211,52186,105602,103230,26607,88291,46648,79423,18639,30309,79763,43147,27801,74880,13337,50200,13361,39451,10000,21056,42542,106787,39321,69771,60248,30148,1272748
212,69337,45495,85016,69604,72905,36747,49489,44542,17008,34530,39367,83867,29000,79683,25179,42082,51958,37571,41072,16411,55037,49842,55439,34789,23606,1189576
213,90814,80396,83663,50499,53945,65626,51147,76600,13258,149016,20000,40000,45913,25843,72236,66850,32380,18461,33403,56612,10000,42217,69236,77980,32989,1359084
214,71438,46087,45821,61834,63420,33807,33613,70930,10000,29240,52579,43708,31204,30000,10546,68134,70007,81248,50061,47466,32087,74126,49276,69555,98133,1274320
215,73261,46382,27413,35016,49458,25669,13473,48393,57676,49087,67259,49588,23280,32232,31164,70287,67343,58585,54985,46670,65833,20000,59215,25043,32952,1130264
216,6338,61285,75436,37376,46200,44470,60929,22929,46271,136423,74413,86178,4869,19984,24188,33001,36838,62464,38183,80967,64743,47657,45681,69073,61048,1286944
217,39871,48073,87975,20000,36514,29177,23412,38282,60407,68855,20832,34191,69034,102321,25405,70021,52730,88274,36474,37793,80487,90971,10000,24107,13561,1208767
218,30529,39612,57631,30417,13942,43418,58871,39194,46974,73521,59816,14710,37589,45983,58611,33060,31987,69591,68034,20000,31390,88046,57772,50515,63951,1165164
219,116424,40947,67150,31643,63551,46858,54797,45955,25535,95673,17352,20299,42700,25175,23937,63085,51615,84539,15117,39973,42764,90757,66286,88338,91347,1351817
220,26686,38431,47048,39413,39999,37849,25233,19370,71738,49928,26788,10012,20986,13779,9770,64344,38993,60467,40209,92388,20003,53722,64273,47792,63287,1022508
221,129598,55103,121896,58881,48132,32974,66392,57850,40087,29812,24694,39564,56209,50882,22205,57847,33423,45598,65365,49842,16800,30000,56483,14875,49080,1253592
222,188181,95669,134351,139934,128963,78781,97843,46608,30000,132722,13331,25775,57557,45644,47708,62299,83189,45408,20237,38220,26319,62204,38353,37768,41101,1718165
223,93039,154226,139697,114054,156168,170494,103489,108699,30000,109281,40000,50009,52659,58940,23432,40009,66462,52458,30000,62366,113099,63668,67697,72549,73213,2045708
224,134127,131291,48051,87255,163376,118816,133415,47898,30000,134611,20000,9997,49997,46375,76352,74442,22521,34246,67337,94459,72861,53420,10000,98335,98185,1857367
225,43909,95826,154120,26550,40903,154445,121519,77202,42404,27633,16610,102150,81260,49022,33965,14462,25356,66324,77437,26799,20006,48857,39763,26663,36082,1449267
226,37592,68050,56386,46593,54732,72675,157447,61359,20000,74320,0,41065,14198,61086,31920,62684,10641,65559,43592,30000,63879,70397,73884,85556,20000,1323615
227,108603,36268,67470,65034,70242,62829,152440,100696,44320,99935,6698,36202,50000,15813,32622,78173,43265,27618,89703,78752,42880,81884,91897,37660,44200,1565204
228,130220,48680,83738,39216,52377,75616,65599,64409,33268,109056,30000,14853,37424,11304,49586,16605,62927,38882,37692,104567,35185,26680,91422,94053,63182,1416541
229,32245,49119,51416,48838,28367,49600,84061,68825,47277,127661,27587,16879,36694,57274,35603,64810,47755,18264,40983,10000,59160,45505,48589,57705,44616,1198833
230,68415,63863,35818,16517,34462,38338,39858,37196,28061,12517,37223,61762,10000,89874,91916,47624,49274,63340,20000,25767,48186,52470,17606,40006,48127,1078220
231,64572,68467,49349,40854,15192,24999,78362,49339,50901,96933,38605,12871,22141,49997,30804,6798,45901,44359,109139,61776,30066,75209,35676,83949,74244,1260503
232,102473,79052,55424,27208,10020,48307,66110,58754,27519,39842,40270,61854,23493,47987,40000,30230,23392,29382,76490,43973,21731,107512,68371,51728,74809,1255931
233,67334,57068,37324,24422,38146,28287,17182,64211,40000,83461,139703,10003,40465,32955,21856,89301,62820,32001,27658,23682,62418,43250,72366,23333,30000,1169246
234,57614,56502,36998,17816,28337,16712,22402,35885,59690,111111,20802,77602,107751,136963,36915,77709,70070,31157,56116,87258,56727,74323,27992,47746,52038,1404236
235,80419,36950,28945,45467,31403,41053,48015,25807,81992,39980,41759,23165,0,58755,44192,10000,41619,93864,31412,29487,72447,40243,47961,49724,31523,1076182
236,40931,87081,42857,30478,70112,49616,37074,14158,59824,48277,34840,34019,34300,28296,68240,34188,20040,121798,73613,40006,80350,119467,46084,65923,107192,1388764
237,26690,53338,73026,28837,49856,54919,69111,29752,53132,74451,34729,32493,40647,68746,34363,49238,46195,0,80540,44347,26700,43323,27266,53459,42005,1137163
238,127487,150610,136267,168314,113756,169838,117635,140826,35937,97815,13483,23314,60862,56546,0,49876,85110,30983,37912,46410,77378,44645,33367,70477,36818,1925666
239,119636,152491,136530,113128,110614,152569,96433,115341,30000,54367,36886,30887,20000,59050,63441,50573,25300,41479,42469,71834,62336,85560,67843,36051,24772,1799590
240,127373,87996,159151,100052,150643,83646,300781,72073,60000,118318,23323,10682,0,75939,52232,72101,59306,34983,40006,11847,42190,44314,71159,47221,51696,1897032
241,88947,141172,73277,166829,144829,114566,298758,56292,1109,64329,25541,40006,41648,33427,10003,49487,29467,53379,79726,38613,96861,30000,99554,71967,76466,1926253
242,79909,37991,78421,77373,51494,82870,60948,149108,31869,82237,75959,22999,52622,32378,65184,32863,48798,62027,59074,24055,24172,100959,57605,34334,40006,1465255
243,81702,72102,41439,43345,79344,61871,37038,155642,40585,42195,43134,30000,55461,83450,70767,30000,58725,29994,57902,20006,31906,43859,89017,59789,66630,1425903
244,45830,55863,59335,76607,53607,40159,69492,93606,0,42980,26089,40000,24230,46565,20000,10000,32442,128377,46276,59404,10005,34233,73495,29580,58315,1176490
245,61967,63591,7805,60532,55210,89871,18002,43197,14314,72809,67650,92163,45944,59079,40977,33919,30937,73785,57682,86150,55027,36339,17362,32343,22355,1239010
246,90603,74596,44283,77325,74480,35110,50772,77681,30000,107981,30000,7247,52383,82911,48837,39312,26237,20000,50819,24994,50649,69069,65039,57174,79005,1366507
247,17767,62052,58349,52274,107183,63503,82292,80366,53167,64931,33519,30003,56750,38387,57967,36979,74013,39993,47532,24990,36010,63795,52752,37804,136475,1408853
248,61031,49338,50944,18681,39577,35038,58140,112710,20000,48404,41885,36178,38384,72819,36415,16194,40211,36638,68559,40398,60488,13292,15250,31666,28025,1070265
249,76664,21349,14670,66581,39197,37885,56029,64249,41407,111725,79182,33486,91462,30000,43397,72478,29282,55332,45947,36614,54641,79041,35382,96292,24623,1336915
250,108991,49911,5496,19136,75420,54824,69183,55870,5444,45393,97177,28846,43378,40082,107,57517,38159,75750,46591,76099,64219,44357,39982,62709,45432,1250073
251,62435,4637,36860,22031,26739,32501,12637,34058,74359,94564,71395,31403,30000,66346,30012,41463,24333,72892,50255,41318,26675,70000,16406,51547,63711,1088577
252,35661,56597,39181,32830,28749,22826,38997,11052,19756,77259,26273,35841,51056,55157,67273,49238,31086,55740,80757,29870,73090,52769,94648,47624,56726,1170056
253,57055,22670,59741,39431,16619,53188,81586,42793,53041,22452,16937,50000,30829,40560,55887,45034,41882,62954,97819,28090,71113,41975,107196,43441,43836,1226129
254,66275,25278,44798,16987,42309,40095,47188,9991,74971,68939,92810,40645,66632,13194,61251,54315,28191,65574,84342,10000,30000,21994,52259,67197,63881,1189116
255,140000,104971,116429,87092,63314,31718,60495,92477,37757,19064,21433,59325,3354,28206,17644,67828,26244,49903,40594,66436,46393,34746,38069,47753,39243,1340488
256,129706,98894,197583,182266,102592,108321,84808,93919,20000,88176,45338,24719,50573,10000,26709,30000,80282,23387,35499,77407,40000,73706,41821,35262,48160,1749128
257,91479,132393,115190,136627,111257,117681,87646,115466,44145,35993,25071,41841,30000,52111,29891,53578,33666,37589,46228,30615,63535,62849,22211,50000,81062,1648124
258,117181,46474,134014,82780,215061,88601,130425,71164,44424,61525,16547,24994,40430,21173,26801,90082,52171,20000,50978,10000,98015,37549,40705,138151,36002,1695247
259,49691,136664,98155,74786,92441,105229,92034,80978,20000,50968,30023,32077,38648,35373,39321,17289,21539,92684,65779,48968,131957,42902,30000,74730,43268,1545504
260,126563,54489,41274,57013,129650,97702,129449,57347,30000,92649,12080,29654,50000,49850,58706,39336,69963,98392,29997,64998,53976,30207,138244,23862,46531,1611932
261,61620,78870,17951,39180,87656,84065,48511,25726,12754,48870,41618,12672,63623,57470,42749,27742,87019,15651,63118,67573,32675,11746,111901,44216,31758,1216734
262,57806,52279,48867,35238,50310,57614,73968,67325,34812,101955,31380,36249,40000,57330,30000,17253,62968,60748,95642,59374,52904,87773,42728,44703,48914,1348140
263,17308,73236,25238,82399,38042,64506,38735,94771,40356,127214,39054,32061,98246,10000,47709,37623,70842,20362,68626,44390,16580,71371,57244,42751,42301,1300965
264,66443,56738,53595,45216,67576,47031,28139,75316,61631,173595,39997,40000,53883,11719,28941,90316,20000,29576,40079,41382,154246,70000,41803,97996,23302,1458520
265,67921,32453,79517,55123,62548,49185,64944,56134,23100,134732,30000,37058,20003,37384,61649,26113,22180,46921,49319,30003,99994,45935,31835,68545,20000,1252596
266,67792,35794,43665,75405,46433,57549,57901,35831,36502,31274,50000,67542,53381,65272,46502,23304,95207,21887,23248,94054,10000,12709,75187,23353,31140,1180932
267,38539,99180,67483,26440,23325,72225,9283,77137,39480,98169,102643,23325,48792,73086,49312,40280,79461,54007,63375,79291,50752,51577,53266,19937,71560,1411925
268,77415,56413,69201,54414,44332,25946,34170,70609,57900,47897,36651,94374,16742,65215,50009,38611,54638,35946,149248,33250,45845,16724,24863,45554,58557,1304524
269,63556,32544,55148,3328,13385,20198,65960,49146,56824,79615,91914,37945,36333,16964,53994,67659,36654,44048,118069,60832,28229,65137,20000,73313,39571,1230366
270,73566,43480,82173,38345,70360,8172,33377,59785,36036,80798,57928,59007,93546,61204,82036,76311,56332,106241,15084,41948,88860,43934,49581,51213,62397,1471714
271,19408,64770,33392,79877,35332,37005,52111,41079,83185,59337,16683,50988,52651,34947,32510,35594,38093,28338,52516,44074,63274,30000,48177,47453,48723,1129517
272,106204,128611,121880,77300,100026,108693,76242,88032,82618,40862,50006,34871,33333,32477,22689,59594,10000,73980,53815,20672,18296,45193,31714,20422,48624,1486154
273,151416,194381,183512,152519,84846,146777,129322,64372,30000,58351,56875,37807,85751,49738,54029,40000,65933,42114,49055,49912,59110,79148,26593,83601,61547,2036709
274,81928,60122,144359,211056,126617,97320,113161,124663,50006,137763,49571,53776,58992,42712,66710,13337,25407,41227,39771,45004,58178,20000,83303,65418,40693,1851094
275,159399,94103,132285,111579,69111,89510,97930,64445,0,48671,30833,29022,62123,48508,61750,73042,67906,55476,14691,65453,40000,112440,81520,20000,71088,1700885
276,57374,88079,110816,91581,147159,146970,124666,141121,22588,50250,16639,10000,20000,14557,47586,70523,10000,46688,72840,31140,189377,50932,57305,28347,98693,1745231
277,50564,101047,83204,100151,58511,69044,62807,117929,43255,141861,13334,30000,13567,32233,36896,93681,57608,30000,24142,116437,113416,20000,69287,71500,24325,1574799
278,68048,91038,41185,53616,98938,57346,54070,57346,12900,113474,40713,54485,0,34630,47162,55519,71952,23378,99675,70348,30000,83164,53257,45645,63875,1421764
279,64674,38801,52580,101518,63803,57032,55440,103014,40000,37860,59396,50000,32948,20012,33817,24751,26660,105720,85347,36416,36980,53959,54215,45307,53737,1333987
280,3625,46029,46078,34247,32108,48645,58552,56032,39994,54973,30009,33320,22916,50000,10000,40000,64308,78753,41270,41406,31386,55669,94522,67168,39908,1120918
281,104895,102545,67919,25479,41683,105241,60630,47373,30000,108725,19205,89691,28849,45796,36731,70833,71773,30000,46871,49112,69334,50400,72149,71970,0,1447204
282,86485,30873,71836,0,62009,60960,56169,38671,56494,100701,2952,40006,29844,30015,27580,57154,11806,51238,31341,31698,73549,84868,33316,46628,70153,1186346
283,26189,62268,7574,20679,30372,27295,43753,33714,26239,123327,20000,14163,50612,94333,39255,28235,72845,19000,43767,45829,56217,19528,50000,45579,59326,1060099
284,46065,30004,32635,33481,38317,40743,27398,96226,40000,25181,10006,41900,78004,48533,40437,37156,37701,35935,14381,56839,38402,33874,31629,60323,63260,1038430
285,72871,55202,32970,5901,39276,29728,24121,68614,23334,139647,13139,89953,49883,10000,38201,57411,50828,63632,40721,42531,30000,27614,51021,60346,54737,1171681
286,16855,23721,10009,22011,14870,3072,43240,70468,72831,44322,54351,34239,20000,9612,32916,30063,75629,71172,21556,53822,40228,40065,19821,34409,40559,899841
287,26731,74171,36461,19547,12372,30062,30000,112652,46429,74448,24361,6,56495,54729,25210,33030,74311,52696,10000,57095,38138,46928,35572,39150,46705,1057299
288,92481,67751,32666,50530,243,31698,44091,40063,86175,100445,62252,44036,54306,81601,84960,54754,50422,81766,79610,105469,62527,52825,45721,48034,70364,1524790
289,157617,54203,99177,79859,90943,55536,70530,50123,59345,72306,70255,49068,58855,70525,85999,64935,54975,25753,20006,41748,209,21790,10380,0,16880,1381017
290,41911,30770,20000,10000,27737,30000,0,20000,10489,10000,20000,10000,20006,36874,21401,25499,40000,30003,30007,10000,35810,0,0,40000,20000,540507
291,40387,46609,43412,66751,37808,10000,18565,65011,28555,40462,28429,17669,3376,47303,24895,24646,38549,20003,6658,21183,0,14952,13329,22160,13789,694501
292,30281,19721,27985,52365,39761,3282,49077,36492,17394,44701,30000,37374,23268,40000,33681,7511,53270,17687,13351,10087,22605,12713,34303,33314,13693,703916
293,57158,35715,24929,35151,64097,33916,45053,20000,30000,64633,23382,26462,30000,30000,53252,37867,13308,40000,14222,42931,27578,16744,2657,28359,19669,817083
294,46354,26086,16698,41073,22542,29997,67245,45037,39912,14328,45560,16522,73785,49909,20006,33351,15738,36110,10000,30232,15888,30044,23444,13505,46953,810319
295,43275,15481,50780,27210,42806,17358,48468,29152,30003,40000,59997,43303,33514,30006,16634,14103,33315,38218,30000,26641,9464,10000,19922,28675,14245,752570
296,60069,51876,3307,41257,30006,29758,39506,44145,13545,20012,14478,40007,25960,35637,49767,42820,36412,30146,30006,20453,35050,30000,72791,34728,39010,870746
297,65585,32902,62707,44220,26175,57174,24403,27023,31752,18614,29991,31621,20000,24471,13302,10000,25676,30000,24071,21114,16655,804,47029,43307,20000,748596
298,46318,32624,72311,92599,60076,49065,53658,17652,38279,45056,16582,60463,43983,30000,39249,69908,15136,70000,24904,20000,33695,11625,31309,26199,24848,1025539
299,56361,36810,19937,32942,60095,38509,43634,45918,87980,47049,39757,26701,20019,36328,50000,20000,34983,20356,3301,19997,13349,30000,9264,20706,27957,841953
300,56124,64795,33259,60391,36470,60993,15403,43308,38076,48033,11576,50003,53477,44089,47667,56875,12931,40416,10000,10000,10000,16740,1373,24120,26821,872940
301,70997,55259,68947,20070,53180,47459,63328,61677,70716,22736,31959,89829,20049,53889,24037,48967,34341,39850,20000,29026,14656,22179,10000,18799,36820,1028770
302,87759,51392,67608,64589,27742,49305,48730,49369,29249,41706,54613,30935,39469,42056,20126,86873,26730,30000,30000,11057,4746,16146,43350,16795,35714,1006059
303,81676,22707,50664,84810,48119,22475,50382,41615,23474,50262,45650,32326,52201,42150,50217,47768,40000,35460,4413,10000,802,40000,20000,21007,6693,924871
304,82936,85690,36511,47345,56283,62564,77777,37291,53872,63791,44438,54155,48129,27255,42217,37214,52055,10000,49341,39217,27128,453,17958,13577,23364,1090561
305,244427,50214,72801,51933,54509,69567,50705,29415,60531,61198,71510,81251,44985,117122,50114,29330,47310,20006,42245,23375,32051,43532,34814,35102,23285,1441332
306,159334,65042,137902,93731,69443,89582,125481,123653,87797,136947,106711,141455,100480,87323,130158,105830,168505,87572,71206,58076,101560,97487,77248,75521,87260,2585304
307,45698,12595,17353,30060,21345,37866,38203,36695,35396,43238,18066,37227,29324,59475,24607,42833,47049,32506,36712,39425,33777,61795,32024,9893,29657,852819
308,45697,42286,47957,20321,29715,37173,22211,67792,43050,38884,54518,44957,31715,30009,37692,46109,43607,41171,34603,59021,15328,39956,58638,29328,51562,1013300
309,134195,147625,150364,92707,94474,101793,53633,52877,76803,91683,124737,89502,118421,60614,111096,79455,90876,14277,96168,61952,48166,86183,30507,84461,48748,2141317
310,20198,35759,17832,42187,45521,45671,33040,50332,27234,12334,49562,76949,24363,57592,71325,72551,36253,54054,39809,32924,36845,31553,50255,30366,23062,1017571
311,152756,156684,123465,128790,84562,57952,75670,103135,108590,60847,63943,69610,78137,131838,67245,84778,97601,59104,56580,24258,79479,80649,69566,56633,23924,2095796
312,145000,166606,140488,62667,102507,86874,107639,124046,75406,96510,43359,68446,104590,146701,130814,95650,71047,53498,50731,96286,49669,83238,80462,31822,78249,2292305
313,169776,149124,129292,118064,104261,105380,78981,84591,82817,114353,59731,156269,101589,103925,96414,86960,34882,133377,66583,54435,50733,95791,81432,46548,75133,2380441
314,38910,30538,36428,26656,56761,17948,30481,7884,34250,18681,44143,37232,15558,52051,63223,50688,40374,24274,52528,37587,32451,60169,21000,46692,51607,928114
315,46665,46620,36382,10919,50468,19207,52335,27038,30423,42785,31725,53099,43126,31029,39266,60346,84042,6351,21928,40302,28402,15090,13602,16551,50481,898182
316,127911,135645,92059,119916,132477,114309,127628,106306,137299,92520,143550,130341,76823,111688,114759,91109,85789,63448,45513,23116,84360,86633,78873,51576,48813,2422461
317,112348,130194,87043,123286,84182,95326,147712,159901,167142,97593,121680,141006,137682,100450,153638,102891,106538,73799,59944,36621,83114,105709,42204,95484,97636,2663123
318,133204,125950,118916,125783,88391,113677,101855,85387,94095,150032,107422,86408,85050,85501,148147,77664,68090,35558,12514,22575,99234,55722,80068,24637,20368,2146248
319,85720,39478,72624,21854,7083,56489,67651,52682,22724,58530,48174,29425,29878,35653,24362,51076,48865,17100,34891,21733,14086,27333,23517,34741,67416,993085
320,112205,127890,78045,140134,136446,158069,136009,140721,130106,125054,91014,92378,60517,79630,71082,83769,91481,60733,24751,84777,55708,113405,28751,45109,102101,2369885
321,44050,32776,27617,6694,26626,35634,28039,47109,20000,23329,58851,49458,42206,36673,67714,64980,97558,5340,22226,39882,51495,48813,9207,39407,18141,943825
322,348048,166494,82500,102338,72927,85338,71844,41339,20306,23349,27837,32457,56809,69766,53561,28447,53711,64746,21040,72632,38399,24934,26452,18706,25165,1629145
323,186137,94563,75600,106625,14776,81316,24171,20000,9487,26110,36861,56829,63822,38437,23402,18478,30000,28793,21802,47468,24839,29713,29431,10000,13760,1112420
324,45954,36033,72127,57645,62497,59996,35550,26965,26002,36858,70953,44075,25498,52205,19930,30124,8000,10139,23413,3315,13379,27330,22843,23572,23389,857792
325,46792,111611,40372,63903,67743,94247,28288,17216,48378,49719,68316,40297,33698,25760,30990,64570,53814,62878,14501,26033,32824,9930,41385,11030,51291,1135586
326,80485,27732,56877,55811,36514,28409,21174,83159,37412,57818,8936,41377,46672,53979,38826,49201,89906,5776,6594,33844,12323,23500,14819,22641,31076,964861
327,11952,25805,63331,28430,53595,16014,30144,40734,38894,61951,81692,27024,14019,33717,62786,16646,25251,40197,8426,10063,15184,21040,22592,7596,50023,807106
328,65394,94835,44321,28228,43650,2947,86569,70760,50619,48858,55994,45812,45718,54000,37918,82125,68625,8001,46920,10000,30037,29353,23410,19997,39113,1133204
329,48287,103532,41196,30785,83844,31332,35858,49124,54655,25898,40127,54418,52406,43366,56976,80763,38038,46866,27969,20668,13232,32869,18973,28495,23191,1082868
330,42773,47184,45902,31831,41111,61672,11533,84963,62245,8745,2834,23020,35831,53550,32065,40320,22350,17586,30030,32527,23986,37413,18134,19930,24415,851950
331,31598,10407,46789,34196,20006,25286,39809,50472,31421,20003,33258,58421,52022,30006,63320,35154,53311,48831,9506,20605,10097,20416,6,19408,23396,787744
