node,dir_0,dir_1,dir_2,dir_3,dir_4,dir_5,dir_6,dir_7,dir_8,dir_9,dir_10,dir_11,dir_12,dir_13,dir_14,dir_15,dir_16,dir_17,dir_18,total
184,30,21,21,33,25,14,0,0,10,10,12,25,7,139,10,16,24,15,10,422
185,31,23,10,13,33,0,10,13,14,14,0,0,11,1,4,10,36,24,15,262
186,14,8,10,10,5,13,7,20,28,19,4,11,7,11,19,13,13,8,15,235
187,57,38,15,66,19,30,10,10,7,23,63,13,53,71,17,4,22,33,3,554
188,41,6,20,14,25,33,0,43,26,25,46,0,14,65,0,0,20,1,9,388
189,8,18,9,20,11,43,10,18,22,10,17,3,20,107,14,3,0,10,20,363
190,31,12,30,5,0,28,45,16,30,4,10,23,10,93,0,2,10,5,5,359
191,30,19,17,33,19,10,0,21,17,9,13,0,0,18,17,11,1,20,34,289
192,11,11,15,4,0,50,10,34,17,24,20,18,1,8,34,24,23,25,10,339
193,17,22,11,16,1,29,10,0,20,16,43,33,29,72,13,16,11,6,5,370
194,228,18,0,17,29,20,8,0,0,31,10,3,17,10,16,13,3,12,33,468
195,39,12,0,8,10,18,5,10,10,20,10,0,27,90,45,0,5,19,5,333
196,1,11,5,8,11,14,26,65,9,15,24,43,10,2,29,10,10,20,80,393
197,78,13,11,19,35,35,13,31,4,22,18,3,15,0,18,20,5,21,11,372
198,36,3,29,10,13,0,6,20,4,5,3,7,0,21,4,22,23,18,15,239
199,35,16,4,26,2,3,28,28,22,17,30,27,2,20,4,0,16,0,38,318
200,85,23,16,60,19,29,21,70,7,21,52,21,25,0,10,21,64,10,87,641
201,31,22,8,8,35,2,15,3,24,1,21,16,15,1,11,6,20,10,21,270
202,6,10,25,15,8,14,17,7,4,4,4,42,76,1,10,5,40,10,63,361
203,70,2,18,21,10,4,22,10,14,10,26,10,21,1,34,3,3,13,8,300
204,69,10,4,12,23,24,0,0,18,11,17,0,10,0,6,0,3,10,0,217
205,91,23,10,8,12,39,10,22,14,13,10,21,30,10,0,2,18,0,31,364
206,4,0,13,10,25,0,5,12,0,0,20,10,0,66,4,10,0,9,3,191
207,294,204,76,25,21,32,54,53,5,17,16,11,62,45,42,312,11,47,36,1363
208,330,10,107,15,27,16,4,44,58,0,74,19,10,10,20,24,0,0,61,829
209,5,18,19,3,7,3,3,0,8,7,0,10,7,22,5,3,40,10,17,187
210,36,8,13,22,15,7,12,13,50,6,4,19,4,21,0,20,27,17,8,302
211,65,13,20,17,6,8,31,4,19,18,22,1,7,8,4,8,20,7,50,328
212,16,46,24,29,14,0,19,118,22,4,32,15,26,1,18,8,26,21,7,446
213,66,0,26,31,13,77,3,20,162,59,52,12,33,45,17,2,24,9,81,732
214,188,30,15,18,51,87,5,7,41,73,15,32,24,50,0,7,16,57,76,792
215,21,16,29,9,54,15,10,20,16,0,0,13,26,32,9,20,15,12,41,358
216,27,14,1,14,20,12,23,8,26,13,15,11,0,39,3,16,10,4,0,256
217,84,5,13,8,32,16,14,30,10,0,23,22,38,2,7,9,0,6,72,391
218,44,11,7,29,12,5,0,13,7,10,17,10,0,42,16,16,10,2,28,279
