node,dir_0,dir_1,dir_2,dir_3,dir_4,dir_5,dir_6,dir_7,dir_8,dir_9,dir_10,dir_11,dir_12,dir_13,dir_14,dir_15,dir_16,total
212,43370,25059,35329,54786,78746,83384,88815,44658,59232,51472,63668,5263,32637,33438,34382,29820,21068,785127
213,88756,29018,45456,71555,78785,34127,37448,52513,68951,65547,97319,22205,12310,4733,19840,29479,13712,771754
214,68115,60607,58018,59994,90328,57665,68104,44742,61592,96203,46300,22970,41621,6928,21573,21489,16120,842369
215,52044,118163,60900,34881,72690,91048,74802,123007,126089,96281,75009,19026,72858,16015,75783,30176,31943,1170715
216,37273,117235,36649,47047,108804,178969,57557,89783,90714,80963,80068,19876,65067,14004,36826,74432,31780,1167047
217,118236,67592,29754,79402,74604,52202,84027,68740,66149,52228,97472,65910,12778,41007,21663,61368,9257,1002389
218,32500,45022,74783,53512,44774,41465,66543,69903,51033,37409,53401,19032,28673,33704,27919,11767,8258,699698
219,53573,24040,29300,21341,34640,43823,44112,32106,43875,29144,42938,11077,36137,14100,20228,29544,6129,516107
220,40505,32734,34410,56245,51091,71932,77515,63429,49015,43493,57978,29075,31526,33943,36825,25347,18022,753085
221,20410,43159,38943,25918,23655,19157,26177,23831,22981,22855,23220,4806,24835,21362,20869,14710,19436,396324
222,25202,24478,86353,70087,59800,69448,76224,94057,80932,70140,63029,6499,15203,50963,36849,40326,25584,895174
223,83398,58855,56257,37353,57689,48493,78141,35240,43265,76192,46055,17600,21158,38895,27670,21613,32365,780239
224,69064,49095,22746,40367,52113,84983,67216,85152,93873,59404,51646,25731,57468,18812,44916,19983,28100,870669
225,65090,74660,64839,85708,61420,57797,70796,101766,92910,54124,92688,32388,11487,55317,27980,36360,40067,1025397
226,79359,82610,24765,81534,88399,56673,107486,99163,65380,85831,83425,27164,11987,41365,53364,8817,32859,1030181
227,17419,69503,33814,34929,87468,81020,46111,51916,62024,52495,37873,32634,16817,46673,25188,12795,19803,728482
228,45977,105239,104478,38420,49402,52034,67237,63565,116838,67349,58111,20437,36909,20900,35412,15917,11650,909875
229,29699,25859,61394,51098,41192,54730,50798,37559,35514,38226,48270,43120,18232,23265,24446,14724,5520,603646
230,91937,43936,48438,76823,76978,49590,57877,66767,53408,52838,79918,97041,29723,19486,40043,24583,67498,976884
231,23295,76306,39770,33845,29733,36860,26551,23239,26860,31345,31496,13385,28605,19312,17920,29137,5856,493515
232,62064,38035,88446,30414,38921,80280,41778,72175,77046,91540,61628,6349,35711,50835,24029,22129,52199,873579
233,20194,43059,36132,74823,73097,77017,72081,49750,95982,47371,44066,85404,26664,41662,23110,46232,39309,895953
