node,dir_0,dir_1,dir_2,dir_3,dir_4,dir_5,dir_6,dir_7,dir_8,dir_9,dir_10,dir_11,dir_12,dir_13,dir_14,dir_15,dir_16,dir_17,dir_18,dir_19,dir_20,dir_21,dir_22,dir_23,dir_24,total
150,33121,15661,8272,11286,3839,17074,17896,7861,9313,20815,1871,6056,12557,15245,9512,6931,9338,3554,6002,4384,3682,15375,1961,13073,11242,265921
151,9695,22810,5190,5266,15305,13142,17931,4178,13343,21496,4752,6304,8283,3851,6678,8311,5803,4094,5757,3834,5619,4760,6188,13111,8237,223938
152,6206,7685,4757,10868,14114,4425,5652,5085,10954,7754,6253,6707,5874,6278,3813,6782,5110,4119,5766,8712,5385,8139,10214,6820,14067,181539
153,13648,5972,5956,12494,9378,6287,11193,12444,1706,2689,8261,8647,7394,10489,6648,3593,3176,3634,15371,6702,4685,7759,14807,1695,10589,195217
154,11965,5471,5467,10749,22841,7118,6091,15711,1656,9198,8559,8566,9214,14334,9294,10175,2804,12082,5319,3664,4845,2232,3985,5192,14400,210932
155,8782,16890,23774,23912,29820,17766,14978,26427,2186,16941,9815,8077,3726,9375,11658,13398,3473,10305,6604,3386,5581,8710,3691,2870,20849,302994
156,10152,25044,32306,7257,21745,15884,16168,29511,4556,14039,8824,14155,4893,6681,4643,6294,11935,11142,1871,9658,4500,7801,12945,8718,12735,303457
157,4359,19582,35429,10490,36240,16051,28186,10795,1972,28223,11527,5909,5546,9588,7084,8105,8271,8072,8272,1900,7155,6405,10879,17847,20846,328733
158,9993,15568,17231,22230,27914,16010,26798,12067,7263,5987,14118,13154,3586,20414,4460,13799,7357,9778,6105,5768,8671,10863,7085,14668,14082,314969
159,19037,33195,31801,38685,16171,13817,68206,48349,5630,28721,6077,8927,7309,10487,11569,13384,12510,26105,5769,24386,5353,1013,9995,8356,4926,459778
160,14510,40076,44229,23080,13751,14014,53823,22773,6409,4804,16516,13069,9114,5983,7663,19014,7019,24574,13834,47029,4591,31075,9271,4759,8221,459201
161,6204,9669,19849,26025,8948,6980,9979,26702,6712,10755,11787,3296,10142,7575,5966,2600,6034,12142,15886,22205,4858,26980,6343,7062,8416,283115
